ratio,angle,angle_index,design,n,seed,paired_seed,identifiable,abstain_reason,rank,condition_number,minimum_singular_value,maximum_singular_value,hessian_relative_error,magnitude_relative_error,spectrum_l1_error,log_condition_error,pairwise_order_accuracy,tie_fraction,estimated_magnitude,estimated_major_spectrum_share
16,0.39269908169872414,1,sobol,5,16,1610016,0,insufficient_samples,5,11.043629437109534,0.20700373783014986,2.2860725726927473,,,,,,,,
16,0.39269908169872414,1,sobol,5,17,1610017,0,insufficient_samples,5,15.102056058923283,0.15136945075692942,2.2859899309395755,,,,,,,,
16,0.39269908169872414,1,sobol,5,18,1610018,0,insufficient_samples,5,19.033381782196898,0.11975320884461729,2.279308543582759,,,,,,,,
16,0.39269908169872414,1,sobol,5,19,1610019,0,insufficient_samples,5,9.637851052356579,0.24326168523224673,2.344519889013644,,,,,,,,
16,0.39269908169872414,1,sobol,5,20,1610020,0,insufficient_samples,5,25.63678466006352,0.08990653476898196,2.304914471404904,,,,,,,,
16,0.39269908169872414,1,sobol,5,21,1610021,0,insufficient_samples,5,8.960990061522006,0.27289417940341903,2.445402029481241,,,,,,,,
16,0.39269908169872414,1,sobol,5,22,1610022,0,insufficient_samples,5,13.210105728541132,0.17590314452000205,2.3236991370920776,,,,,,,,
16,0.39269908169872414,1,sobol,5,23,1610023,0,insufficient_samples,5,23.880660329650794,0.09719101030183137,2.3209855041136263,,,,,,,,
16,0.39269908169872414,1,sobol,5,24,1610024,0,insufficient_samples,5,11.177809358185275,0.21026798141846462,2.3503354104260414,,,,,,,,
16,0.39269908169872414,1,sobol,5,25,1610025,0,insufficient_samples,5,8.257395707300585,0.2824526261069991,2.3323231023317117,,,,,,,,
16,0.39269908169872414,1,sobol,5,26,1610026,0,insufficient_samples,5,16.03249777837933,0.14677551010634052,2.3531780397003974,,,,,,,,
16,0.39269908169872414,1,sobol,5,27,1610027,0,insufficient_samples,5,12.6234958423123,0.1902585276244341,2.4017277324315036,,,,,,,,
16,0.39269908169872414,1,sobol,5,28,1610028,0,insufficient_samples,5,9.751073076473894,0.24902062420380244,2.428218304160421,,,,,,,,
16,0.39269908169872414,1,sobol,5,29,1610029,0,insufficient_samples,5,7.202979611417954,0.3383330640472842,2.4370061622011527,,,,,,,,
16,0.39269908169872414,1,sobol,5,30,1610030,0,insufficient_samples,5,19.15334723081339,0.1270752021376062,2.4339154709673716,,,,,,,,
16,0.39269908169872414,1,sobol,5,31,1610031,0,insufficient_samples,5,12.243013416180833,0.18946188504621458,2.319584400475716,,,,,,,,
16,0.39269908169872414,1,sobol,5,32,1610032,0,insufficient_samples,5,10.068169431637578,0.2333311680160159,2.349217733267143,,,,,,,,
16,0.39269908169872414,1,sobol,5,33,1610033,0,insufficient_samples,5,19.575956338723618,0.12014749807461486,2.3520021765155406,,,,,,,,
16,0.39269908169872414,1,sobol,5,34,1610034,0,insufficient_samples,5,14.39640118589623,0.16636356801500132,2.3950366678610933,,,,,,,,
16,0.39269908169872414,1,sobol,5,35,1610035,0,insufficient_samples,5,15.206638769139273,0.15467562553728478,2.3520963639361434,,,,,,,,
16,0.39269908169872414,1,sobol,5,36,1610036,0,insufficient_samples,5,5.887290662979514,0.40111110051277776,2.361457636866314,,,,,,,,
16,0.39269908169872414,1,sobol,5,37,1610037,0,insufficient_samples,5,11.016939997762655,0.2141300403999927,2.359057806805213,,,,,,,,
16,0.39269908169872414,1,sobol,5,38,1610038,0,insufficient_samples,5,14.149867041851817,0.16666844420904486,2.3583363256302823,,,,,,,,
16,0.39269908169872414,1,sobol,5,39,1610039,0,insufficient_samples,5,13.629907457157152,0.1732328590738576,2.361147837715426,,,,,,,,
16,0.39269908169872414,1,sobol,5,40,1610040,0,insufficient_samples,5,14.259746763235002,0.16398811336380525,2.3384289687485365,,,,,,,,
16,0.39269908169872414,1,sobol,5,41,1610041,0,insufficient_samples,5,12.851429865340787,0.18519600784552798,2.380033506167905,,,,,,,,
16,0.39269908169872414,1,sobol,5,42,1610042,0,insufficient_samples,5,15.267413888678414,0.15847131642447046,2.419447177336112,,,,,,,,
16,0.39269908169872414,1,sobol,5,43,1610043,0,insufficient_samples,5,24.9886699112532,0.09304661372042827,2.325111116619665,,,,,,,,
16,0.39269908169872414,1,sobol,5,44,1610044,0,insufficient_samples,5,18.75524434025948,0.13180836675294288,2.472098124541978,,,,,,,,
16,0.39269908169872414,1,sobol,5,45,1610045,0,insufficient_samples,5,8.437250126207019,0.2799169981811719,2.361729728231582,,,,,,,,
16,0.39269908169872414,1,sobol,5,46,1610046,0,insufficient_samples,5,27.957178369859808,0.08732706019138871,2.441418198286138,,,,,,,,
16,0.39269908169872414,1,sobol,5,47,1610047,0,insufficient_samples,5,39.12282104514432,0.060079623027740434,2.3504843401740207,,,,,,,,
16,0.39269908169872414,1,sobol,5,48,1610048,0,insufficient_samples,5,8.009494762513905,0.2900731767936785,2.323339590274738,,,,,,,,
16,0.39269908169872414,1,sobol,5,49,1610049,0,insufficient_samples,5,9.4476859038475,0.2537341805353327,2.3972008407679595,,,,,,,,
16,0.39269908169872414,1,sobol,6,0,1610000,1,,6,94.10924310039563,0.026392225567648458,2.4837523719063057,1.3604804682420019e-15,1.1080609524182089e-15,9.645062526431047e-16,9.325873406851315e-15,1.0,0.0,11.335784048754647,0.9411764705882357
16,0.39269908169872414,1,sobol,6,1,1610001,1,,6,11.53769434890158,0.21906720425517448,2.5275304445645945,6.466985848713167e-16,2.2161219048364179e-16,4.3021142204224816e-16,3.9968028886505635e-15,1.0,0.0,11.335784048754636,0.9411764705882351
16,0.39269908169872414,1,sobol,6,2,1610002,1,,6,32.7952002519696,0.07705166186928739,2.52692468075033,7.385924467824791e-15,3.989019428705552e-15,1.0755285551056204e-14,9.814371537686384e-14,1.0,0.0,11.335784048754588,0.94117647058823
16,0.39269908169872414,1,sobol,6,3,1610003,1,,6,10.469771927567667,0.24769654690953194,2.593326353388865,1.582870015490936e-15,1.3296731429018507e-15,6.522560269672795e-16,5.773159728050814e-15,1.0,0.0,11.335784048754618,0.9411764705882356
16,0.39269908169872414,1,sobol,6,4,1610004,1,,6,77.22546634809086,0.03268205978931453,2.5238873084460027,1.906581399854805e-15,4.4322438096728357e-16,3.3029134982598407e-15,2.9753977059954195e-14,1.0,0.0,11.335784048754629,0.941176470588237
16,0.39269908169872414,1,sobol,6,5,1610005,1,,6,22.92418714398673,0.1132476478417494,2.5961102727405683,1.788411750264361e-15,1.1080609524182089e-15,2.42861286636753e-15,2.1760371282653068e-14,1.0,0.0,11.335784048754622,0.9411764705882365
16,0.39269908169872414,1,sobol,6,6,1610006,1,,6,43.18795862304135,0.059826498092253114,2.5837843241696894,2.661797894841399e-15,4.4322438096728357e-16,3.8719027983802334e-15,3.375077994860476e-14,1.0,0.0,11.335784048754629,0.9411764705882373
16,0.39269908169872414,1,sobol,6,7,1610007,1,,6,15.59464487102516,0.1635496190300571,2.550498227565199,5.32128895573647e-16,4.4322438096728357e-16,2.706168622523819e-16,3.1086244689504383e-15,1.0,0.0,11.33578404875464,0.9411764705882352
16,0.39269908169872414,1,sobol,6,8,1610008,1,,6,154.05150503372883,0.01672147992994993,2.5759691496000774,1.0916650019429729e-15,2.2161219048364179e-16,1.4988010832439613e-15,1.3322676295501878e-14,1.0,0.0,11.335784048754636,0.9411764705882345
16,0.39269908169872414,1,sobol,6,9,1610009,1,,6,16.89539607992575,0.15317225081330915,2.587905845944587,2.3668192318753215e-16,2.2161219048364179e-16,4.85722573273506e-17,8.881784197001252e-16,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,6,10,1610010,1,,6,17.563395275716825,0.14492334541794463,2.5453460002546064,2.315191208869627e-15,4.4322438096728357e-16,3.247402347028583e-15,2.842170943040401e-14,1.0,0.0,11.33578404875464,0.941176470588237
16,0.39269908169872414,1,sobol,6,11,1610011,1,,6,8.836125962108762,0.294053764421749,2.59829610206283,1.2242067819758384e-15,0.0,2.060851489460447e-15,1.9095836023552692e-14,1.0,0.0,11.335784048754634,0.9411764705882363
16,0.39269908169872414,1,sobol,6,12,1610012,1,,6,39.55342433512851,0.06453440667869408,2.5525567715781383,2.257291775167066e-15,1.1080609524182089e-15,3.101685575046531e-15,2.7977620220553945e-14,1.0,0.0,11.335784048754647,0.9411764705882337
16,0.39269908169872414,1,sobol,6,13,1610013,1,,6,11.511369283570586,0.2207592887110566,2.541241695131348,7.561044530743138e-16,4.4322438096728357e-16,4.718447854656915e-16,4.440892098500626e-15,1.0,0.0,11.335784048754629,0.9411764705882355
16,0.39269908169872414,1,sobol,6,14,1610014,1,,6,19.656071997032743,0.1305823586256801,2.5667362426887177,3.6854480404905386e-16,2.2161219048364179e-16,2.7755575615628914e-17,4.440892098500626e-16,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,6,15,1610015,1,,6,25.8110752838965,0.09977728106284141,2.5753589131355,7.228983199509106e-16,4.4322438096728357e-16,2.7755575615628914e-17,4.440892098500626e-16,1.0,0.0,11.335784048754629,0.9411764705882353
16,0.39269908169872414,1,sobol,6,16,1610016,1,,6,28.06479932052684,0.09090951554540834,2.5513573101082003,1.5192966331941312e-15,1.3296731429018507e-15,2.7755575615628914e-16,2.6645352591003757e-15,1.0,0.0,11.335784048754649,0.9411764705882354
16,0.39269908169872414,1,sobol,6,17,1610017,1,,6,17.91351232523882,0.13884730211339297,2.4872428577344228,5.378663001860212e-16,4.4322438096728357e-16,6.106226635438361e-16,4.884981308350689e-15,1.0,0.0,11.335784048754629,0.9411764705882356
16,0.39269908169872414,1,sobol,6,18,1610018,1,,6,22.755679763209987,0.11119372808770578,2.5302888680412803,1.405971731430279e-15,6.648365714509253e-16,2.033095913844818e-15,1.865174681370263e-14,1.0,0.0,11.335784048754626,0.9411764705882343
16,0.39269908169872414,1,sobol,6,19,1610019,1,,6,10.481924944434844,0.24309026965085215,2.5480539612026596,4.963135997292547e-16,2.2161219048364179e-16,8.257283745649602e-16,7.105427357601002e-15,1.0,0.0,11.33578404875463,0.9411764705882348
16,0.39269908169872414,1,sobol,6,20,1610020,1,,6,72.44507884829589,0.035547724106528525,2.5752576757749277,3.6011980953591787e-16,0.0,4.996003610813204e-16,4.884981308350689e-15,1.0,0.0,11.335784048754634,0.9411764705882355
16,0.39269908169872414,1,sobol,6,21,1610021,1,,6,17.443415400560507,0.14836726294347358,2.5880317993671973,1.2901298849583406e-15,8.864487619345671e-16,1.4988010832439613e-15,1.3322676295501878e-14,1.0,0.0,11.335784048754643,0.9411764705882345
16,0.39269908169872414,1,sobol,6,22,1610022,1,,6,44.86110250783136,0.05654130268146048,2.5365051755193186,1.4106033725839512e-15,2.2161219048364179e-16,2.0886070650760757e-15,1.9539925233402755e-14,1.0,0.0,11.335784048754636,0.9411764705882363
16,0.39269908169872414,1,sobol,6,23,1610023,1,,6,40.47037701876344,0.06237013358803901,2.5241428210185797,6.419346261911674e-16,4.4322438096728357e-16,8.465450562766819e-16,7.549516567451064e-15,1.0,0.0,11.335784048754629,0.9411764705882348
16,0.39269908169872414,1,sobol,6,24,1610024,1,,6,289.55386901699757,0.008760748559581056,2.536708640911783,2.794560696568198e-15,4.4322438096728357e-16,4.919675777870225e-15,4.440892098500626e-14,1.0,0.0,11.33578404875464,0.9411764705882377
16,0.39269908169872414,1,sobol,6,25,1610025,1,,6,26.537347930365865,0.0950576550639771,2.522578065877465,1.042770135338496e-15,8.864487619345671e-16,7.28583859910259e-16,7.105427357601002e-15,1.0,0.0,11.335784048754643,0.941176470588235
16,0.39269908169872414,1,sobol,6,26,1610026,1,,6,75.73071898008604,0.03344119107800943,2.5325254438880926,2.1672791314270696e-15,1.5512853333854925e-15,2.6367796834847468e-15,2.353672812205332e-14,1.0,0.0,11.335784048754652,0.9411764705882366
16,0.39269908169872414,1,sobol,6,27,1610027,1,,6,60.022158004404076,0.04243953278958815,2.5473123427297475,2.6421213279614574e-15,2.6593462858037013e-15,3.469446951953614e-16,2.220446049250313e-15,1.0,0.0,11.335784048754604,0.9411764705882355
16,0.39269908169872414,1,sobol,6,28,1610028,1,,6,16.055280562677247,0.1616596268254755,2.595490664340714,5.764313701347172e-16,2.2161219048364179e-16,7.563394355258879e-16,5.773159728050814e-15,1.0,0.0,11.33578404875463,0.9411764705882348
16,0.39269908169872414,1,sobol,6,29,1610029,1,,6,13.285392683708672,0.20186199056493642,2.6818158125702753,7.186396771793771e-16,0.0,1.2975731600306517e-15,1.1102230246251565e-14,1.0,0.0,11.335784048754634,0.941176470588236
16,0.39269908169872414,1,sobol,6,30,1610030,1,,6,112.07468591285424,0.022947107489053185,2.571789864444141,1.7539680885003755e-15,1.7728975238691343e-15,3.3306690738754696e-16,2.220446049250313e-15,1.0,0.0,11.335784048754613,0.9411764705882351
16,0.39269908169872414,1,sobol,6,31,1610031,1,,6,14.412763504485195,0.17503815633273542,2.522783551484823,1.1911655238495746e-15,2.2161219048364179e-16,6.245004513516506e-17,8.881784197001252e-16,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,6,32,1610032,1,,6,11.399790298676661,0.2219963551018073,2.530711895231162,8.479562682542542e-16,0.0,7.632783294297951e-17,1.3322676295501878e-15,1.0,0.0,11.335784048754634,0.9411764705882353
16,0.39269908169872414,1,sobol,6,33,1610033,1,,6,46.96038369126312,0.05404867794688328,2.5381466543911504,9.340796096457327e-16,6.648365714509253e-16,9.645062526431047e-16,9.325873406851315e-15,1.0,0.0,11.335784048754642,0.9411764705882357
16,0.39269908169872414,1,sobol,6,34,1610034,1,,6,21.51503257466097,0.1185413346180451,2.5504206757510266,5.710815433053475e-16,0.0,9.020562075079397e-16,8.43769498715119e-15,1.0,0.0,11.335784048754634,0.9411764705882348
16,0.39269908169872414,1,sobol,6,35,1610035,1,,6,67.25529240350191,0.03758816501338863,2.5280030288865327,1.3016768886701677e-15,1.3296731429018507e-15,3.2612801348363973e-16,3.552713678800501e-15,1.0,0.0,11.335784048754618,0.9411764705882354
16,0.39269908169872414,1,sobol,6,36,1610036,1,,6,19.559721360985012,0.1306363946928671,2.555211479796142,8.222267724126311e-16,6.648365714509253e-16,6.938893903907228e-17,8.881784197001252e-16,1.0,0.0,11.335784048754626,0.9411764705882353
16,0.39269908169872414,1,sobol,6,37,1610037,1,,6,89.06880719812513,0.02863291322270251,2.5502994273535373,1.6306294398864872e-15,8.864487619345671e-16,7.979727989493313e-16,6.661338147750939e-15,1.0,0.0,11.335784048754624,0.9411764705882348
16,0.39269908169872414,1,sobol,6,38,1610038,1,,6,17.023292407637367,0.15080346293143992,2.5671714455662045,2.598633277033663e-16,2.2161219048364179e-16,3.2612801348363973e-16,2.220446049250313e-15,1.0,0.0,11.335784048754636,0.9411764705882351
16,0.39269908169872414,1,sobol,6,39,1610039,1,,6,18.73762275113865,0.13541731578339689,2.5373985771211047,1.2877484710498596e-15,1.1080609524182089e-15,6.106226635438361e-16,5.329070518200751e-15,1.0,0.0,11.335784048754647,0.941176470588235
16,0.39269908169872414,1,sobol,6,40,1610040,1,,6,15.753848173531397,0.16155062537013157,2.5450440244201022,7.795899831100989e-16,6.648365714509253e-16,2.2898349882893854e-16,2.220446049250313e-15,1.0,0.0,11.335784048754626,0.9411764705882354
16,0.39269908169872414,1,sobol,6,41,1610041,1,,6,30.88490559771201,0.08301683238247586,2.5639670311538483,1.1000679354391073e-15,2.2161219048364179e-16,1.9290125052862095e-15,1.687538997430238e-14,1.0,0.0,11.33578404875463,0.9411764705882343
16,0.39269908169872414,1,sobol,6,42,1610042,1,,6,119.9139334997914,0.021481268618385497,2.5759034165962342,7.390079174009345e-15,5.540304762091044e-15,4.253541963095131e-15,3.863576125695545e-14,1.0,0.0,11.33578404875457,0.9411764705882332
16,0.39269908169872414,1,sobol,6,43,1610043,1,,6,30.01437574082544,0.08573408507214078,2.5732550431511267,3.8484186795915927e-16,0.0,0.0,0.0,1.0,0.0,11.335784048754634,0.9411764705882353
16,0.39269908169872414,1,sobol,6,44,1610044,1,,6,86.90874885311051,0.02964230990986968,2.576176067382933,8.536430309712618e-15,3.989019428705552e-15,8.819334151866087e-15,7.904787935331115e-14,1.0,0.0,11.335784048754679,0.9411764705882397
16,0.39269908169872414,1,sobol,6,45,1610045,1,,6,140.74113965031265,0.018022523558430113,2.5365105049880623,1.1111730036617786e-15,1.1080609524182089e-15,2.0816681711721685e-17,4.440892098500626e-16,1.0,0.0,11.335784048754622,0.9411764705882353
16,0.39269908169872414,1,sobol,6,46,1610046,1,,6,117.1594694211221,0.021993476114396837,2.5767439922888555,7.580910576512417e-15,3.5457950477382686e-15,5.204170427930421e-15,4.75175454539567e-14,1.0,0.0,11.335784048754673,0.9411764705882378
16,0.39269908169872414,1,sobol,6,47,1610047,1,,6,48.194944772557115,0.052785056307608456,2.5439728735615073,5.757653602414495e-16,0.0,1.0408340855860843e-15,8.881784197001252e-15,1.0,0.0,11.335784048754634,0.9411764705882347
16,0.39269908169872414,1,sobol,6,48,1610048,1,,6,19.320906309713266,0.13087446107456321,2.5286132007558515,6.745761868779405e-16,2.2161219048364179e-16,9.298117831235686e-16,8.881784197001252e-15,1.0,0.0,11.33578404875463,0.9411764705882348
16,0.39269908169872414,1,sobol,6,49,1610049,1,,6,13.776327965238789,0.18877991784952142,2.600694061545843,7.681867807199733e-16,6.648365714509253e-16,4.2327252813834093e-16,3.552713678800501e-15,1.0,0.0,11.335784048754626,0.9411764705882355
16,0.39269908169872414,1,sobol,8,0,1610000,1,,6,38.91555198730452,0.07462569534031317,2.904100126604706,3.146288295171583e-16,0.0,4.3021142204224816e-16,3.552713678800501e-15,1.0,0.0,11.335784048754634,0.9411764705882355
16,0.39269908169872414,1,sobol,8,1,1610001,1,,6,10.456066875130329,0.27888457006166245,2.9160357150067124,2.49313714294097e-16,0.0,3.95516952522712e-16,3.1086244689504383e-15,1.0,0.0,11.335784048754634,0.9411764705882351
16,0.39269908169872414,1,sobol,8,2,1610002,1,,6,15.527206585874977,0.1863825516773799,2.8940003838971964,3.8484186795915927e-16,2.2161219048364179e-16,4.163336342344337e-16,3.552713678800501e-15,1.0,0.0,11.335784048754636,0.9411764705882351
16,0.39269908169872414,1,sobol,8,3,1610003,1,,6,10.418418385359006,0.2829176464956778,2.9475544097930695,3.21826856646896e-15,8.864487619345671e-16,3.5180192092809648e-15,3.1530333899354446e-14,1.0,0.0,11.335784048754624,0.9411764705882335
16,0.39269908169872414,1,sobol,8,4,1610004,1,,6,16.57836935758227,0.1750789499899123,2.902523499670441,2.2333682498051935e-16,2.2161219048364179e-16,1.249000902703301e-16,0.0,1.0,0.0,11.33578404875463,0.9411764705882352
16,0.39269908169872414,1,sobol,8,5,1610005,1,,6,12.376920282264777,0.23614508443877483,2.9227488851474006,1.6549197291869855e-15,1.3296731429018507e-15,1.394717674685353e-15,1.3322676295501878e-14,1.0,0.0,11.335784048754649,0.9411764705882346
16,0.39269908169872414,1,sobol,8,6,1610006,1,,6,14.973165788013796,0.19493436999342054,2.9187846396935075,6.075418476974287e-16,4.4322438096728357e-16,7.008282842946301e-16,6.661338147750939e-15,1.0,0.0,11.335784048754629,0.9411764705882356
16,0.39269908169872414,1,sobol,8,7,1610007,1,,6,14.410167762668223,0.20288429458363408,2.923596721360767,1.4300534371440618e-15,2.2161219048364179e-16,2.4494295480792516e-15,2.220446049250313e-14,1.0,0.0,11.335784048754636,0.9411764705882365
16,0.39269908169872414,1,sobol,8,8,1610008,1,,6,9.942726448490406,0.2936545614976529,2.919726975322566,5.491613129295785e-16,2.2161219048364179e-16,4.579669976578771e-16,4.440892098500626e-15,1.0,0.0,11.33578404875463,0.9411764705882351
16,0.39269908169872414,1,sobol,8,9,1610009,1,,6,10.59352365748418,0.27607429348545504,2.9245995592613987,5.263289523986492e-16,4.4322438096728357e-16,3.3306690738754696e-16,3.9968028886505635e-15,1.0,0.0,11.33578404875464,0.9411764705882352
16,0.39269908169872414,1,sobol,8,10,1610010,1,,6,11.694835781258924,0.24806613098908858,2.9010926648096564,1.1598307465968448e-15,6.648365714509253e-16,1.4988010832439613e-15,1.3322676295501878e-14,1.0,0.0,11.335784048754642,0.9411764705882345
16,0.39269908169872414,1,sobol,8,11,1610011,1,,6,7.975208778310056,0.36835291124431835,2.9376913712717525,2.477699612820275e-16,0.0,3.677613769070831e-16,2.6645352591003757e-15,1.0,0.0,11.335784048754634,0.9411764705882351
16,0.39269908169872414,1,sobol,8,12,1610012,1,,6,24.099529226931892,0.12122980189290088,2.921581153893128,7.879123726213246e-16,4.4322438096728357e-16,8.604228440844963e-16,7.549516567451064e-15,1.0,0.0,11.33578404875464,0.9411764705882357
16,0.39269908169872414,1,sobol,8,13,1610013,1,,6,11.590056926319104,0.2522807003110376,2.9239476780165754,3.2423802327103283e-16,2.2161219048364179e-16,5.551115123125783e-17,8.881784197001252e-16,1.0,0.0,11.33578404875463,0.9411764705882353
16,0.39269908169872414,1,sobol,8,14,1610014,1,,6,8.076267335079159,0.3609423242491891,2.9150667031812763,1.3886727191932302e-15,1.3296731429018507e-15,1.1518563880486e-15,1.0658141036401503e-14,1.0,0.0,11.335784048754618,0.9411764705882358
16,0.39269908169872414,1,sobol,8,15,1610015,1,,6,16.361353350557415,0.1781951723309728,2.9155141798705175,3.426489259832085e-16,2.2161219048364179e-16,0.0,0.0,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,8,16,1610016,1,,6,10.635849220740909,0.27423866202869557,2.916761059834931,7.681867807199733e-16,6.648365714509253e-16,5.065392549852277e-16,4.884981308350689e-15,1.0,0.0,11.335784048754642,0.9411764705882355
16,0.39269908169872414,1,sobol,8,17,1610017,1,,6,10.780067177804966,0.26882671405529646,2.8979700367046624,4.492175993893579e-15,1.3296731429018507e-15,2.5396351688300456e-15,2.398081733190338e-14,1.0,0.0,11.335784048754618,0.9411764705882341
16,0.39269908169872414,1,sobol,8,18,1610018,1,,6,10.105862896857893,0.2888615391865167,2.919195111194281,6.836161369112944e-16,6.648365714509253e-16,3.469446951953614e-17,4.440892098500626e-16,1.0,0.0,11.335784048754642,0.9411764705882353
16,0.39269908169872414,1,sobol,8,19,1610019,1,,6,10.338101070329573,0.28064686687848467,2.9013556748611036,2.49313714294097e-16,2.2161219048364179e-16,9.020562075079397e-17,1.7763568394002505e-15,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,8,20,1610020,1,,6,10.135964519584043,0.2890638271152826,2.9299406955356804,3.182662778674497e-16,2.2161219048364179e-16,4.440892098500626e-16,3.9968028886505635e-15,1.0,0.0,11.335784048754636,0.9411764705882355
16,0.39269908169872414,1,sobol,8,21,1610021,1,,6,11.581289796052605,0.25207687992704186,2.9193753973198278,5.456567378044849e-16,2.2161219048364179e-16,1.3877787807814457e-17,0.0,1.0,0.0,11.335784048754636,0.9411764705882353
16,0.39269908169872414,1,sobol,8,22,1610022,1,,6,9.415354392462138,0.30887877107845385,2.9082030940118275,8.551653779324911e-16,2.2161219048364179e-16,1.5265566588595902e-15,1.3322676295501878e-14,1.0,0.0,11.335784048754636,0.9411764705882361
16,0.39269908169872414,1,sobol,8,23,1610023,1,,6,29.633966835768906,0.0988724833586764,2.9299838928211295,2.7747193678134507e-15,1.3296731429018507e-15,2.2343238370581275e-15,1.9984014443252818e-14,1.0,0.0,11.335784048754649,0.9411764705882364
16,0.39269908169872414,1,sobol,8,24,1610024,1,,6,10.7716041149365,0.2694228789259416,2.9021165912967106,4.300432949861135e-16,4.4322438096728357e-16,4.163336342344337e-17,4.440892098500626e-16,1.0,0.0,11.335784048754629,0.9411764705882353
16,0.39269908169872414,1,sobol,8,25,1610025,1,,6,25.260806879302447,0.11508648619492129,2.9071775021874138,3.426489259832085e-16,2.2161219048364179e-16,4.3021142204224816e-16,3.9968028886505635e-15,1.0,0.0,11.33578404875463,0.9411764705882351
16,0.39269908169872414,1,sobol,8,26,1610026,1,,6,14.366148660813021,0.20262730174624008,2.9109739396259027,7.520338746276243e-16,2.2161219048364179e-16,1.1587952819525071e-15,1.1102230246251565e-14,1.0,0.0,11.33578404875463,0.9411764705882347
16,0.39269908169872414,1,sobol,8,27,1610027,1,,6,15.397790151313876,0.18946371335360868,2.917322499507551,3.426489259832085e-16,0.0,4.579669976578771e-16,4.440892098500626e-15,1.0,0.0,11.335784048754634,0.9411764705882351
16,0.39269908169872414,1,sobol,8,28,1610028,1,,6,15.286122053575754,0.19079506157391962,2.9165165984384367,7.47941142882291e-16,2.2161219048364179e-16,7.7021722333370235e-16,6.217248937900877e-15,1.0,0.0,11.33578404875463,0.9411764705882348
16,0.39269908169872414,1,sobol,8,29,1610029,1,,6,9.607681233041399,0.3101521854940922,2.979843331958364,7.474279756569501e-16,4.4322438096728357e-16,1.3877787807814457e-16,2.220446049250313e-15,1.0,0.0,11.33578404875464,0.9411764705882353
16,0.39269908169872414,1,sobol,8,30,1610030,1,,6,12.389299896901901,0.2339998568134323,2.8990944018937164,5.197266554067326e-16,2.2161219048364179e-16,8.465450562766819e-16,7.105427357601002e-15,1.0,0.0,11.335784048754636,0.9411764705882357
16,0.39269908169872414,1,sobol,8,31,1610031,1,,6,10.80026093352133,0.26734415473153617,2.8873866301522915,2.3668192318753215e-16,0.0,3.8163916471489756e-16,3.1086244689504383e-15,1.0,0.0,11.335784048754634,0.9411764705882351
16,0.39269908169872414,1,sobol,8,32,1610032,1,,6,10.147242579034977,0.2854960973577094,2.896998155256464,9.406288895726433e-16,4.4322438096728357e-16,1.27675647831893e-15,1.1102230246251565e-14,1.0,0.0,11.33578404875464,0.941176470588236
16,0.39269908169872414,1,sobol,8,33,1610033,1,,6,12.840145224708962,0.22638936430499723,2.9068723150057076,1.5913313893372485e-16,0.0,6.245004513516506e-17,8.881784197001252e-16,1.0,0.0,11.335784048754634,0.9411764705882353
16,0.39269908169872414,1,sobol,8,34,1610034,1,,6,11.562599347141552,0.2521862837386028,2.915928959714023,4.845866761469065e-15,1.7728975238691343e-15,3.094746681142624e-15,2.7977620220553945e-14,1.0,0.0,11.335784048754613,0.9411764705882337
16,0.39269908169872414,1,sobol,8,35,1610035,1,,6,9.84077466440621,0.2936091906895021,2.8893418849740637,5.921909409890499e-16,4.4322438096728357e-16,5.828670879282072e-16,4.884981308350689e-15,1.0,0.0,11.33578404875464,0.941176470588235
16,0.39269908169872414,1,sobol,8,36,1610036,1,,6,16.768897494206946,0.17499546442061223,2.9344810048203853,6.514277051568603e-16,4.4322438096728357e-16,7.147060721024445e-16,6.661338147750939e-15,1.0,0.0,11.335784048754629,0.9411764705882356
16,0.39269908169872414,1,sobol,8,37,1610037,1,,6,66.76120423519365,0.043651860166146556,2.914250751798224,1.0515638550596795e-15,8.864487619345671e-16,8.604228440844963e-16,7.549516567451064e-15,1.0,0.0,11.335784048754624,0.9411764705882348
16,0.39269908169872414,1,sobol,8,38,1610038,1,,6,16.546114444965834,0.17938599092801075,2.9681411357184686,1.5670348268458798e-16,2.2161219048364179e-16,3.400058012914542e-16,2.220446049250313e-15,1.0,0.0,11.33578404875463,0.9411764705882355
16,0.39269908169872414,1,sobol,8,39,1610039,1,,6,9.995548120861345,0.2906653591906747,2.9053595848578366,6.075418476974287e-16,2.2161219048364179e-16,6.175615574477433e-16,5.329070518200751e-15,1.0,0.0,11.33578404875463,0.941176470588235
16,0.39269908169872414,1,sobol,8,40,1610040,1,,6,11.768461546742765,0.24752359177507302,2.9129718717166004,8.033441905032014e-16,8.864487619345671e-16,6.245004513516506e-17,1.3322676295501878e-15,1.0,0.0,11.335784048754624,0.9411764705882353
